,Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income_bracket,income,gender,srace,Y,attr
262,262,59,4,146013,15,10,2,12,0, White, Male,4064,0,40, United-States, <=50K,1,1,4,1,-1
263,263,26,4,378322,1,7,2,3,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
264,264,37,5,257295,15,10,2,4,0, Asian-Pac-Islander, Male,0,0,75, Thailand, >50K,-1,1,1,-1,-1
265,265,19,0,218956,15,10,4,0,3, White, Male,0,0,24, Canada, <=50K,1,1,4,1,-1
266,266,64,4,21174,11,9,2,4,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
267,267,33,4,185480,9,13,4,10,1, White, Female,0,0,45, United-States, <=50K,1,0,4,1,1
268,268,33,4,222205,11,9,2,3,5, White, Female,0,0,40, United-States, >50K,-1,0,4,-1,1
269,269,61,4,69867,11,9,2,4,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
270,270,17,4,191260,6,5,4,8,3, White, Male,1055,0,24, United-States, <=50K,1,1,4,1,-1
271,271,50,6,30653,12,14,2,5,0, White, Male,2407,0,98, United-States, <=50K,1,1,4,1,-1
272,272,27,2,209109,12,14,4,10,3, White, Male,0,0,35, United-States, <=50K,1,1,4,1,-1
273,273,30,4,70377,11,9,0,10,3, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
274,274,43,4,477983,11,9,2,6,0, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
275,275,44,4,170924,15,10,2,3,0, White, Male,7298,0,40, United-States, >50K,-1,1,4,-1,-1
276,276,35,4,190174,15,10,4,4,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
277,277,25,4,193787,15,10,4,13,3, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
278,278,24,4,279472,15,10,2,7,5, White, Female,7298,0,48, United-States, >50K,-1,0,4,-1,1
279,279,22,4,34918,9,13,4,10,1, White, Female,0,0,15, Germany, <=50K,1,0,4,1,1
280,280,42,2,97688,15,10,2,3,0, White, Male,5178,0,40, United-States, >50K,-1,1,4,-1,-1
281,281,34,4,175413,7,12,0,12,4, Black, Female,0,0,45, United-States, <=50K,1,0,2,1,1
282,282,60,4,173960,9,13,0,10,1, White, Female,0,0,42, United-States, <=50K,1,0,4,1,1
283,283,21,4,205759,11,9,4,6,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
284,284,57,1,425161,12,14,2,12,0, White, Male,15024,0,40, United-States, >50K,-1,1,4,-1,-1
285,285,41,4,220531,14,15,2,10,0, White, Male,0,0,60, United-States, >50K,-1,1,4,-1,-1
286,286,50,4,176609,15,10,0,8,1, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
287,287,25,4,371987,9,13,4,4,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
288,288,50,4,193884,5,4,2,3,0, White, Male,0,0,40, Ecuador, <=50K,1,1,4,1,-1
289,289,36,4,200352,9,13,2,10,0, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
290,290,31,4,127595,11,9,0,10,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
291,291,29,2,220419,9,13,4,11,1, White, Male,0,0,56, United-States, <=50K,1,1,4,1,-1
292,292,21,4,231931,15,10,4,12,3, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
293,293,27,4,248402,9,13,4,13,4, Black, Female,0,0,40, United-States, <=50K,1,0,2,1,1
294,294,65,4,111095,11,9,2,14,0, White, Male,0,0,16, United-States, <=50K,1,1,4,1,-1
295,295,37,5,57424,9,13,0,12,1, White, Female,0,0,60, United-States, <=50K,1,0,4,1,1
296,296,39,0,157443,12,14,2,0,5, Asian-Pac-Islander, Female,3464,0,40, ?, <=50K,1,0,1,1,1
297,297,24,4,278130,11,9,4,3,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
298,298,38,4,169469,11,9,0,12,1, White, Male,0,0,80, United-States, <=50K,1,1,4,1,-1
299,299,48,4,146268,9,13,2,1,0, White, Male,7688,0,40, United-States, >50K,-1,1,4,-1,-1
300,300,21,4,153718,15,10,4,8,1, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K,1,0,1,1,1
301,301,31,4,217460,11,9,2,14,0, White, Male,0,0,45, United-States, >50K,-1,1,4,-1,-1
302,302,55,4,238638,11,9,2,12,0, White, Male,4386,0,40, United-States, >50K,-1,1,4,-1,-1
303,303,24,4,303296,15,10,2,1,5, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K,1,0,1,1,1
304,304,43,4,173321,11,9,0,1,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
305,305,26,4,193945,7,12,4,13,1, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
306,306,46,4,83082,7,12,4,10,1, White, Female,0,0,33, United-States, <=50K,1,0,4,1,1
307,307,35,4,193815,7,12,2,1,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
308,308,41,5,34987,15,10,2,5,0, White, Male,0,0,54, United-States, >50K,-1,1,4,-1,-1
309,309,26,4,59306,9,13,4,12,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
310,310,34,4,142897,12,14,2,4,0, Asian-Pac-Islander, Male,7298,0,35, Taiwan, >50K,-1,1,1,-1,-1
311,311,19,0,860348,15,10,4,0,3, Black, Female,0,0,25, United-States, <=50K,1,0,2,1,1
312,312,36,6,205607,9,13,0,10,1, Black, Female,0,0,40, United-States, >50K,-1,0,2,-1,1
313,313,22,4,199698,15,10,4,12,3, White, Male,0,0,15, United-States, <=50K,1,1,4,1,-1
314,314,24,4,191954,15,10,4,7,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
315,315,77,6,138714,15,10,2,12,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
316,316,22,4,399087,4,3,2,7,2, White, Female,0,0,40, Mexico, <=50K,1,0,4,1,1
317,317,29,4,423158,15,10,4,13,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
318,318,62,4,159841,11,9,6,8,1, White, Female,0,0,24, United-States, <=50K,1,0,4,1,1
319,319,39,6,174308,11,9,2,4,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
320,320,43,4,50356,15,10,2,3,0, White, Male,0,1485,50, United-States, <=50K,1,1,4,1,-1
321,321,35,4,186110,11,9,0,14,1, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
322,322,29,4,200381,1,7,4,4,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
323,323,76,6,174309,12,14,2,3,0, White, Male,0,0,10, United-States, <=50K,1,1,4,1,-1
324,324,63,6,78383,11,9,2,5,0, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
325,325,23,0,211601,8,11,4,0,3, Black, Female,0,0,15, United-States, <=50K,1,0,2,1,1
326,326,43,4,187728,15,10,2,10,5, White, Female,0,1887,50, United-States, >50K,-1,0,4,-1,1
327,327,58,6,321171,11,9,2,6,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
328,328,66,4,127921,11,9,4,14,1, White, Male,2050,0,55, United-States, <=50K,1,1,4,1,-1
329,329,41,4,206565,15,10,4,3,1, Black, Male,0,0,45, United-States, <=50K,1,1,2,1,-1
330,330,26,4,224563,9,13,4,1,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
331,331,47,4,178686,8,11,4,8,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
332,332,55,2,98545,0,6,2,1,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
333,333,53,4,242606,11,9,2,14,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
334,334,17,4,270942,4,3,4,8,2, White, Male,0,0,48, Mexico, <=50K,1,1,4,1,-1
335,335,30,4,94235,11,9,4,3,2, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
336,336,49,4,71195,12,14,4,10,1, White, Male,0,0,60, United-States, <=50K,1,1,4,1,-1
337,337,19,4,104112,11,9,4,12,4, Black, Male,0,0,30, Haiti, <=50K,1,1,2,1,-1
338,338,45,4,261192,11,9,2,8,0, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
339,339,26,4,94936,7,12,4,12,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
340,340,38,4,296478,8,11,2,3,0, White, Male,7298,0,40, United-States, >50K,-1,1,4,-1,-1
341,341,36,7,119272,11,9,2,11,0, White, Male,7298,0,40, United-States, >50K,-1,1,4,-1,-1
342,342,33,4,85043,11,9,4,5,1, White, Male,0,0,20, United-States, <=50K,1,1,4,1,-1
343,343,22,7,293364,15,10,4,11,3, Black, Female,0,0,40, United-States, <=50K,1,0,2,1,1
344,344,43,6,241895,9,13,4,12,1, White, Male,0,0,42, United-States, <=50K,1,1,4,1,-1
345,345,67,0,36135,1,7,2,0,0, White, Male,0,0,8, United-States, <=50K,1,1,4,1,-1
346,346,30,0,151989,8,11,0,0,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
347,347,56,4,101128,7,12,3,8,1, White, Male,0,0,25, Iran, <=50K,1,1,4,1,-1
348,348,31,4,156464,9,13,4,10,3, White, Male,0,0,25, United-States, <=50K,1,1,4,1,-1
349,349,33,4,117963,9,13,2,4,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
350,350,26,4,192262,11,9,2,8,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
351,351,33,4,111363,9,13,2,4,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
352,352,46,2,329752,1,7,2,14,0, White, Male,0,0,30, United-States, <=50K,1,1,4,1,-1
353,353,59,0,372020,9,13,2,0,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
354,354,38,1,95432,11,9,2,1,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
355,355,65,4,161400,1,7,6,8,4, Other, Male,0,0,40, United-States, <=50K,1,1,3,1,-1
356,356,40,4,96129,8,11,2,13,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
357,357,42,4,111949,11,9,2,1,5, White, Female,0,0,35, United-States, <=50K,1,0,4,1,1
358,358,26,6,117125,6,5,2,3,0, White, Male,0,0,40, Portugal, <=50K,1,1,4,1,-1
359,359,36,4,348022,0,6,2,8,5, White, Female,0,0,24, United-States, <=50K,1,0,4,1,1
360,360,62,4,270092,12,14,2,10,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
361,361,43,4,180609,9,13,2,14,0, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
362,362,43,4,174575,9,13,0,4,1, White, Male,0,1564,45, United-States, >50K,-1,1,4,-1,-1
363,363,22,4,410439,11,9,3,12,1, White, Male,0,0,55, United-States, <=50K,1,1,4,1,-1
364,364,28,4,92262,11,9,2,3,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
365,365,56,6,183081,15,10,2,12,0, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
366,366,22,4,362589,7,12,4,12,1, White, Female,0,0,15, United-States, <=50K,1,0,4,1,1
367,367,57,4,212448,9,13,0,4,1, White, Female,0,0,45, United-States, >50K,-1,0,4,-1,1
368,368,39,4,481060,11,9,0,12,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
369,369,26,1,185885,15,10,4,1,4, White, Female,0,0,15, United-States, <=50K,1,0,4,1,1
370,370,17,4,89821,1,7,4,8,3, White, Male,0,0,10, United-States, <=50K,1,1,4,1,-1
371,371,40,7,184018,8,11,2,7,0, White, Male,0,0,38, United-States, >50K,-1,1,4,-1,-1
372,372,45,4,256649,11,9,2,7,0, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
373,373,44,4,160323,11,9,4,3,1, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
374,374,20,2,350845,15,10,4,1,3, White, Female,0,0,10, United-States, <=50K,1,0,4,1,1
375,375,33,4,267404,11,9,2,3,5, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
376,376,23,4,35633,15,10,4,12,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
377,377,46,6,80914,12,14,0,4,1, White, Male,0,0,30, United-States, <=50K,1,1,4,1,-1
378,378,38,4,172927,11,9,2,12,0, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
379,379,54,4,174319,11,9,0,14,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
380,380,46,4,214955,4,3,0,3,1, White, Female,0,2339,45, United-States, <=50K,1,0,4,1,1
381,381,25,4,344991,15,10,2,3,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
382,382,46,4,108699,15,10,0,12,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
383,383,36,2,117312,15,10,2,14,5, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
384,384,23,4,396099,11,9,4,8,1, White, Female,0,0,25, United-States, <=50K,1,0,4,1,1
385,385,29,4,134152,11,9,5,7,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
386,386,44,4,162028,15,10,2,1,5, White, Female,0,2415,6, United-States, >50K,-1,0,4,-1,1
387,387,19,4,25429,15,10,4,1,3, White, Female,0,0,16, United-States, <=50K,1,0,4,1,1
388,388,19,4,232392,11,9,4,8,2, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
389,389,35,4,220098,11,9,2,8,5, White, Female,0,0,40, United-States, >50K,-1,0,4,-1,1
390,390,27,4,301302,9,13,4,3,1, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
391,391,46,6,277946,7,12,5,3,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
392,392,34,7,98101,9,13,2,4,0, White, Male,7688,0,45, ?, >50K,-1,1,4,-1,-1
393,393,34,4,196164,11,9,4,8,1, White, Female,0,0,35, United-States, <=50K,1,0,4,1,1
394,394,44,4,115562,15,10,2,13,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
395,395,45,4,96975,15,10,0,6,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
396,396,20,0,137300,11,9,4,0,2, White, Female,0,0,35, United-States, <=50K,1,0,4,1,1
397,397,25,4,86872,9,13,2,4,0, White, Male,0,0,55, United-States, >50K,-1,1,4,-1,-1
398,398,52,5,132178,9,13,2,4,0, White, Male,0,0,50, United-States, >50K,-1,1,4,-1,-1
399,399,20,4,416103,15,10,4,6,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
400,400,28,4,108574,15,10,4,8,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
401,401,50,7,288353,9,13,2,11,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
402,402,34,4,227689,8,11,0,13,1, White, Female,0,0,64, United-States, <=50K,1,0,4,1,1
403,403,28,4,166481,5,4,2,6,0, Other, Male,0,2179,40, Puerto-Rico, <=50K,1,1,3,1,-1
404,404,41,4,445382,12,14,2,4,0, White, Male,0,1977,65, United-States, >50K,-1,1,4,-1,-1
405,405,28,4,110145,11,9,2,1,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
406,406,46,6,317253,11,9,2,3,0, White, Male,0,0,25, United-States, <=50K,1,1,4,1,-1
407,407,28,0,123147,15,10,2,0,5, White, Female,0,1887,40, United-States, >50K,-1,0,4,-1,1
408,408,32,4,364657,15,10,2,4,0, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
409,409,41,2,42346,15,10,0,8,1, Black, Female,0,0,24, United-States, <=50K,1,0,2,1,1
410,410,24,4,241951,11,9,4,6,4, Black, Female,0,0,40, United-States, <=50K,1,0,2,1,1
411,411,33,4,118500,15,10,0,4,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
412,412,46,4,188386,10,16,2,4,0, White, Male,15024,0,60, United-States, >50K,-1,1,4,-1,-1
413,413,31,7,1033222,15,10,2,7,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
414,414,35,4,92440,2,8,0,3,1, White, Male,0,0,50, United-States, >50K,-1,1,4,-1,-1
415,415,52,4,190762,3,2,2,7,0, White, Male,0,0,40, Mexico, <=50K,1,1,4,1,-1
416,416,30,4,426017,1,7,4,8,3, White, Female,0,0,19, United-States, <=50K,1,0,4,1,1
417,417,34,2,243867,1,7,5,7,1, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
418,418,34,7,240283,11,9,0,14,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
419,419,20,4,61777,15,10,2,12,0, White, Male,0,0,30, United-States, <=50K,1,1,4,1,-1
420,420,17,4,175024,1,7,4,6,3, White, Male,2176,0,18, United-States, <=50K,1,1,4,1,-1
421,421,32,7,92003,9,13,2,4,5, White, Female,0,0,40, United-States, >50K,-1,0,4,-1,1
422,422,29,4,188401,11,9,0,5,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
423,423,33,4,228528,0,6,4,3,4, White, Female,0,0,35, United-States, <=50K,1,0,4,1,1
424,424,25,4,133373,11,9,2,14,0, White, Male,0,0,60, United-States, <=50K,1,1,4,1,-1
425,425,36,1,255191,12,14,4,10,1, White, Male,0,1408,40, United-States, <=50K,1,1,4,1,-1
426,426,23,4,204653,11,9,4,6,1, White, Male,0,0,72, Dominican-Republic, <=50K,1,1,4,1,-1
427,427,63,5,222289,11,9,2,4,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
428,428,47,2,287480,12,14,2,10,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
429,429,80,0,107762,11,9,6,0,1, White, Male,0,0,24, United-States, <=50K,1,1,4,1,-1
430,430,17,0,202521,1,7,4,0,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
431,431,40,6,204116,9,13,3,10,1, White, Female,2174,0,40, United-States, <=50K,1,0,4,1,1
432,432,30,4,29662,7,12,2,8,5, White, Female,0,0,25, United-States, >50K,-1,0,4,-1,1
433,433,27,4,116358,15,10,4,3,3, Asian-Pac-Islander, Male,0,1980,40, Philippines, <=50K,1,1,1,1,-1
434,434,33,4,208405,12,14,2,10,0, White, Male,0,0,50, United-States, >50K,-1,1,4,-1,-1
435,435,34,2,284843,11,9,4,5,1, Black, Male,594,0,60, United-States, <=50K,1,1,2,1,-1
436,436,34,2,117018,15,10,4,11,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
437,437,23,4,81281,15,10,2,1,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
438,438,42,2,340148,15,10,2,1,5, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
439,439,29,4,363425,9,13,4,10,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
440,440,45,4,45857,11,9,0,1,1, White, Female,0,0,28, United-States, <=50K,1,0,4,1,1
441,441,24,1,191073,11,9,4,2,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
442,442,44,4,116632,15,10,2,10,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
443,443,27,4,405855,6,5,4,3,2, White, Male,0,0,40, Mexico, <=50K,1,1,4,1,-1
444,444,20,4,298227,15,10,4,12,1, White, Male,0,0,35, United-States, <=50K,1,1,4,1,-1
445,445,44,4,290521,11,9,6,4,4, Black, Female,0,0,40, United-States, <=50K,1,0,2,1,1
446,446,51,4,56915,11,9,2,3,0, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K,1,1,0,1,-1
447,447,20,4,146538,11,9,2,7,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
448,448,17,0,258872,1,7,4,0,3, White, Female,0,0,5, United-States, <=50K,1,0,4,1,1
449,449,19,4,206399,11,9,4,7,3, Black, Female,0,0,40, United-States, <=50K,1,0,2,1,1
450,450,45,5,197332,15,10,2,3,0, White, Male,0,0,55, United-States, >50K,-1,1,4,-1,-1
451,451,60,4,245062,11,9,2,3,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
452,452,42,4,197583,7,12,2,4,0, Black, Male,0,0,40, ?, >50K,-1,1,2,-1,-1
453,453,44,6,234885,11,9,2,12,5, White, Female,0,0,40, United-States, >50K,-1,0,4,-1,1
454,454,40,4,72887,8,11,2,7,0, Asian-Pac-Islander, Male,0,0,40, United-States, >50K,-1,1,1,-1,-1
455,455,30,4,180374,11,9,2,4,5, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
456,456,38,4,351299,15,10,2,14,0, Black, Male,0,0,50, United-States, <=50K,1,1,2,1,-1
457,457,23,4,54012,11,9,2,14,0, White, Male,0,0,60, United-States, <=50K,1,1,4,1,-1
458,458,32,0,115745,15,10,2,0,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
459,459,44,4,116632,7,12,4,5,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
460,460,54,2,288825,11,9,2,14,0, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
461,461,32,4,132601,9,13,2,10,0, White, Male,0,0,50, United-States, <=50K,1,1,4,1,-1
462,462,50,4,193374,3,2,3,3,4, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
463,463,24,4,170070,9,13,4,13,1, White, Female,0,0,20, United-States, <=50K,1,0,4,1,1
464,464,37,4,126708,11,9,2,1,5, White, Female,0,0,60, United-States, <=50K,1,0,4,1,1
465,465,52,4,35598,11,9,0,14,4, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
466,466,38,4,33983,15,10,2,14,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
467,467,49,4,192776,12,14,2,4,0, White, Male,0,1977,45, United-States, >50K,-1,1,4,-1,-1
468,468,30,4,118551,9,13,2,13,5, White, Female,0,0,16, United-States, >50K,-1,0,4,-1,1
469,469,60,4,201965,15,10,4,10,4, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
470,470,22,0,139883,15,10,4,0,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
471,471,35,4,285020,11,9,4,3,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
472,472,30,4,303990,11,9,4,14,1, White, Male,0,0,60, United-States, <=50K,1,1,4,1,-1
473,473,67,4,49401,8,11,0,8,1, White, Female,0,0,24, United-States, <=50K,1,0,4,1,1
474,474,46,4,279196,9,13,4,3,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
475,475,17,4,211870,6,5,4,8,1, White, Male,0,0,6, United-States, <=50K,1,1,4,1,-1
476,476,22,4,281432,15,10,4,6,3, White, Male,0,0,30, United-States, <=50K,1,1,4,1,-1
477,477,27,4,161155,0,6,4,8,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
478,478,23,4,197904,11,9,4,8,4, White, Female,0,0,35, United-States, <=50K,1,0,4,1,1
479,479,33,4,111746,7,12,2,3,0, White, Male,0,0,45, Portugal, <=50K,1,1,4,1,-1
480,480,43,6,170721,15,10,2,3,0, White, Male,0,0,20, United-States, <=50K,1,1,4,1,-1
481,481,28,7,70100,9,13,4,10,1, White, Male,0,0,20, United-States, <=50K,1,1,4,1,-1
482,482,41,4,193626,11,9,3,3,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
483,483,52,0,271749,2,8,4,0,2, Black, Male,594,0,40, United-States, <=50K,1,1,2,1,-1
484,484,25,4,189775,15,10,3,1,3, Black, Female,0,0,20, United-States, <=50K,1,0,2,1,1
485,485,63,0,401531,3,2,2,0,0, White, Male,0,0,35, United-States, <=50K,1,1,4,1,-1
486,486,59,2,286967,11,9,2,14,0, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
487,487,45,2,164427,9,13,0,10,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
488,488,38,4,91039,9,13,2,12,0, White, Male,15024,0,60, United-States, >50K,-1,1,4,-1,-1
489,489,40,4,347934,11,9,4,8,1, White, Female,0,0,35, United-States, <=50K,1,0,4,1,1
490,490,46,1,371373,11,9,0,1,1, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
491,491,35,4,32220,7,12,4,4,1, White, Female,0,0,60, United-States, <=50K,1,0,4,1,1
492,492,34,4,187251,11,9,0,10,4, White, Female,0,0,25, United-States, <=50K,1,0,4,1,1
493,493,33,4,178107,9,13,4,3,3, White, Male,0,0,20, United-States, <=50K,1,1,4,1,-1
494,494,41,4,343121,11,9,0,1,4, White, Female,0,0,36, United-States, <=50K,1,0,4,1,1
495,495,20,4,262749,15,10,4,7,3, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
496,496,23,4,403107,4,3,4,8,3, White, Male,0,0,40, El-Salvador, <=50K,1,1,4,1,-1
497,497,26,4,64293,15,10,4,10,1, White, Female,0,0,35, United-States, <=50K,1,0,4,1,1
498,498,72,0,303588,11,9,2,0,0, White, Male,0,0,20, United-States, <=50K,1,1,4,1,-1
499,499,23,2,324960,11,9,4,5,1, White, Male,0,0,40, Poland, <=50K,1,1,4,1,-1
500,500,62,2,114060,11,9,2,14,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
501,501,52,4,48925,15,10,2,1,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
502,502,58,4,180980,15,10,0,8,4, White, Female,0,0,42, France, <=50K,1,0,4,1,1
503,503,25,4,181054,9,13,4,12,1, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
504,504,24,4,388093,9,13,4,4,1, Black, Male,0,0,40, United-States, <=50K,1,1,2,1,-1
505,505,19,4,249609,15,10,4,11,3, White, Male,0,0,8, United-States, <=50K,1,1,4,1,-1
506,506,43,4,112131,15,10,2,4,0, White, Male,0,0,40, United-States, <=50K,1,1,4,1,-1
507,507,47,2,543162,11,9,5,1,4, Black, Female,0,0,40, United-States, <=50K,1,0,2,1,1
508,508,39,4,91996,11,9,0,8,4, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
509,509,49,4,141944,8,11,3,6,4, White, Male,0,1380,42, United-States, <=50K,1,1,4,1,-1
510,510,53,0,251804,4,3,6,0,4, Black, Female,0,0,30, United-States, <=50K,1,0,2,1,1
511,511,32,4,37070,8,11,4,3,1, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
512,512,34,4,337587,15,10,2,10,0, White, Male,0,0,50, United-States, >50K,-1,1,4,-1,-1
513,513,28,4,189346,11,9,0,3,1, White, Male,0,0,45, United-States, <=50K,1,1,4,1,-1
514,514,57,0,222216,8,11,6,0,4, White, Female,0,0,38, United-States, <=50K,1,0,4,1,1
515,515,25,4,267044,15,10,4,1,1, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K,1,0,0,1,1
516,516,20,0,214635,15,10,4,0,3, White, Male,0,0,24, United-States, <=50K,1,1,4,1,-1
517,517,21,0,204226,15,10,4,0,4, White, Female,0,0,35, United-States, <=50K,1,0,4,1,1
518,518,34,4,108116,9,13,2,10,0, White, Male,0,0,50, United-States, >50K,-1,1,4,-1,-1
519,519,38,5,99146,9,13,2,4,0, White, Male,15024,0,80, United-States, >50K,-1,1,4,-1,-1
520,520,50,4,196232,11,9,2,4,0, White, Male,7688,0,50, United-States, >50K,-1,1,4,-1,-1
521,521,24,2,248344,15,10,0,6,1, Black, Male,0,0,50, United-States, <=50K,1,1,2,1,-1
522,522,37,2,186035,15,10,2,13,0, White, Male,0,0,45, United-States, >50K,-1,1,4,-1,-1
523,523,44,4,177905,15,10,0,7,4, White, Male,0,0,58, United-States, >50K,-1,1,4,-1,-1
524,524,28,4,85812,15,10,2,12,5, White, Female,0,0,40, United-States, <=50K,1,0,4,1,1
525,525,42,4,221172,9,13,2,4,0, White, Male,0,0,40, United-States, >50K,-1,1,4,-1,-1
